reactions,data_type,kcat,MW,kcat_MW
PYROX,ours,8.32275532005176,42218.44650000007,499.6355387569827
ALATA_L2_num1,ours,8.305267835812838,36494.29420000008,819.2777765496874
F6PA_reverse_num2,ours,8.289939461361378,23554.9463,1266.9857821285273
PLIPA1G140pp,ours,8.282228950695906,33162.71369999999,899.0827618098475
PLIPA2G140pp,ours,8.272599258014266,33162.71369999999,898.0374042444952
PFL_num1,ours,8.236849998844134,85356.24120000044,261.1183498420141
PFL_num4,ours,8.23649366422273,28203.989300000023,231.93362106817477
ALATA_D2_num2,ours,8.176247866945536,36494.29420000008,806.5505297812792
5DGLCNt2rpp,ours,8.148405806205654,46040.72780000005,637.1372109877967
5DGLCNt2rpp_reverse,ours,8.134636923304546,46040.72780000005,636.0605994568213
TRPt2rpp_num1,ours,8.11191119089276,44332.01690000004,658.7311457786147
PTPATi,ours,8.109571405937196,17836.435500000003,1636.7876340187981
TRPt2rpp_reverse_num1,ours,8.097125189444988,44332.01690000004,657.5304423382084
KG6PDC_num2,ours,8.075613146349161,23444.48599999997,1240.0445600239227
ADOCBLabcpp,ours,8.019506055473249,27080.873400000008,315.8797946948942
3HCINNMH,ours,7.9923641201187134,62184.98120000009,462.6922815959189
ACOTA_reverse_num1,ours,7.866029189126516,43664.844600000026,648.5241237032925
HXCT,ours,7.859832945609113,23525.938000000024,608.6948469614662
BUTCT,ours,7.850765614800273,23525.938000000024,607.9926389657963
NI2abcpp,ours,7.835294079160617,76838.95830000046,367.0931947678168
HEPK1,ours,7.80338266641851,31050.919700000028,904.7132217184089
ACONTa_reverse_num1,ours,7.77677674305803,93497.01500000064,299.4362576709932
ACONTb_num1,ours,7.776776151993061,93497.01500000064,299.43623491268494
ACLS_num1,ours,7.763303174511852,11105.639399999996,390.63074730183894
SBTPD,ours,7.7207233733518175,27857.5543,997.7402841880682
PLIPA1G160pp,ours,7.690229725934667,33162.71369999999,834.8179001215092
PLIPA2G160pp,ours,7.681287226025931,33162.71369999999,833.8471412155078
ACGAMK,ours,7.661705238266626,33042.29690000002,834.7524671555093
HBZOPT,ours,7.625820326346436,32511.3528,844.4112843820873
GLCTR1,ours,7.57192077972679,42283.61260000006,644.668540147783
ME2,ours,7.4884988559682615,82416.44190000027,327.1021565599237
PYK_num1,ours,7.456742714574759,51356.58870000014,522.7035995182652
GLXCL,ours,7.450676540261834,64731.0383000001,414.3674541513196
NNATr_reverse,ours,7.428771752387941,24527.63980000001,1090.3445470769093
MOAT3C,ours,7.374671836524037,32919.69940000006,806.4720849634028
PLIPA2G180pp,ours,7.337567468429645,33162.71369999999,796.534418905131
ARGDC,ours,7.306509966575803,84424.28420000033,311.56243880445936
THRt2pp_num1,ours,7.29483290364836,31168.089,842.5732630939965
TREH,ours,7.278252856897194,63695.9330000002,411.3560952915128
ICDHyr,ours,7.269659800080097,45756.18410000003,571.9614909996031
PLIPA1G180pp,ours,7.261760385546582,33162.71369999999,788.3051316143558
LPLIPAL1G120pp,ours,7.244448835261696,23621.8715,1104.062216532763
3HPPPNH,ours,7.220370597305226,62184.98120000009,418.0001931125256
ILEabcpp,ours,7.213502015824115,28426.51510000004,150.05287990475932
UDCPDPpp_num1,ours,7.1815759630763925,29020.883700000028,890.8644455604565
5DGLCNR_reverse,ours,7.146289355113548,27562.390300000006,933.3966103226093
UDCPDP_num2,ours,7.115696923757203,29020.883700000028,882.6922429493733
GLYCLTt4pp,ours,7.1127014962378,59196.403900000085,432.55542059128425
LPLIPAL1A181pp,ours,7.0819126870566045,23621.8715,1079.2915232564776
LPLIPAL1G181pp,ours,7.054108707444552,23621.8715,1075.0541652383633
G3PD2,ours,7.028983209606419,36361.1934,695.9160904378654
O16GALFT,ours,6.9400506620780895,37756.76680000003,661.7140317078502
MPTAT,ours,6.933606109459381,21222.104999999992,1176.1784231137194
PEAMNOpp,ours,6.897890386135316,84377.62450000031,294.3008355264498
PLIPA2A140pp,ours,6.89483943830896,33162.71369999999,748.47378904074
LPLIPAL1A120pp,ours,6.829866271481504,23621.8715,1040.8793637427675
PLIPA1E181pp,ours,6.816693903942073,33162.71369999999,739.9906496250175
PLIPA2E181pp,ours,6.80171448836096,33162.71369999999,738.3645494035509
CPGNabcpp,ours,6.796242036280197,28886.09530000001,184.923015366775
ENTCS,ours,6.790397231248633,23258.283900000013,1051.041862658451
PLIPA1E120pp,ours,6.7846050121621255,33162.71369999999,736.5072190634284
PLIPA2E120pp,ours,6.750072431511657,33162.71369999999,732.7585122637889
FORCT,ours,6.738751165802229,45827.64540000004,529.3639676475284
LPLIPAL1G140pp,ours,6.728840920023893,23621.8715,1025.4829856341405
PLIPA1E160pp,ours,6.679325211197233,33162.71369999999,725.0785016519939
OMMBLHX,ours,6.659867922628256,42952.99130000003,558.1805549701426
DSERDHr_reverse,ours,6.655322031227699,27248.61870000001,879.2797747366072
PLIPA2E160pp,ours,6.6321235475468985,33162.71369999999,719.9544942900387
UACMAMO,ours,6.617583406900388,45838.20500000008,519.7258545538891
LSERDHr_reverse,ours,6.615245842097048,27248.61870000001,873.9850373240888
ACOTA_num1,ours,6.611607854616427,43664.844600000026,545.1018661502146
HKNDDH,ours,6.607369845440153,31937.101000000024,744.7930682119373
PLIPA2A160pp,ours,6.564342488880312,33162.71369999999,712.5964772891649
PLIPA1A160pp,ours,6.564342488880312,33162.71369999999,712.5964772891649
CYSTL_num2,ours,6.540908573049344,43211.87380000006,544.9259379947927
SOTA,ours,6.510108058743316,43664.844600000026,536.7335948672064
LPLIPAL1A161pp,ours,6.481134808060866,23621.8715,987.7322933121162
URIH_num1,ours,6.475078173019229,33747.65119999997,690.7230753549226
PHEt2rpp_reverse_num1,ours,6.454002300865834,31539.063700000024,736.686684935323
PLIPA1E140pp,ours,6.439524471839558,33162.71369999999,699.0467760972895
PHEt2rpp_num1,ours,6.405116873758117,31539.063700000024,731.1066988183674
PLIPA2E140pp,ours,6.39438966667691,33162.71369999999,694.1471379055714
LPLIPAL1E120pp,ours,6.391761185767305,23621.8715,974.1116519392757
BPNT,ours,6.387748838217812,27175.541600000004,846.198252681158
DHBD_reverse,ours,6.3847792106448,26249.3542,875.6484057928282
PFL_num3,ours,6.356414239516135,32429.31190000004,193.2888683391055
LPLIPAL1G160pp,ours,6.354068739879655,23621.8715,968.3672804488314
FCLPA_reverse_num1,ours,6.353383521238145,23222.205500000004,984.9271498547939
DDPGALA_reverse,ours,6.326057237102924,21390.343499999974,1064.6769676031877
PLIPA1E180pp,ours,6.249894517815505,33162.71369999999,678.4613728440391
PLIPA2E180pp,ours,6.237275664834775,33162.71369999999,677.0915250341891
PLIPA1A180pp,ours,6.202710964384526,33162.71369999999,673.3393314487498
PLIPA2A180pp,ours,6.189215197445046,33162.71369999999,671.874289672566
DHPPD,ours,6.182376607478005,28499.26899999998,780.9518127261733
LPLIPAL1A140pp,ours,6.1582347919782245,23621.8715,938.5219647444786
ADEt2rpp_reverse_num1,ours,6.123129735706471,48867.48370000003,451.0825068028473
ADEt2rpp_num1,ours,6.120425448259943,48867.48370000003,450.8832856833956
LDH_D_num1,ours,6.092408268471765,64611.55530000015,339.4542921101653
LDH_D2,ours,6.092408268471765,64611.55530000015,339.4542921101653
LPLIPAL1G180pp,ours,6.065063624942532,23621.8715,924.3225732471329
ALLK,ours,6.055363823286331,33820.571000000025,644.557709088672
DHPS2,ours,6.019966423477837,30614.766300000025,707.8897454957935
CDPMEK,ours,6.017455642603096,30925.00090000002,700.496028550516
LPLIPAL1E140pp,ours,6.007603584655378,23621.8715,915.565597956934
ASNTRS,ours,5.994775259183417,52569.79370000008,410.5245505854109
GMHEPPA,ours,5.962577785485183,21294.00769999999,1008.0432171416312
METAT,ours,5.946090426524803,41951.13200000005,510.25859172260874
GLYt4pp,ours,5.91459161844765,51662.291000000056,412.148385490909
FACOAE80,ours,5.906260772084573,31965.918600000045,665.1627643043687
CRNCDH_reverse,ours,5.749505603388463,28189.895400000005,734.2425318895814
GLUCYS,ours,5.709704177145055,58268.61490000007,352.76168951327134
SERt4pp,ours,5.6812784951007735,43477.19440000009,470.42139826673696
ASAD_reverse,ours,5.6741128519547335,40017.42440000003,510.44780050954563
LPLIPAL1E160pp,ours,5.627979294545867,23621.8715,857.7104257114056
DURIPP_reverse_num1,ours,5.616304055830582,47206.60120000011,428.302273136115
TMDPP_reverse,ours,5.607445996637878,47206.60120000011,427.62675292743415
CYTDH_num1,ours,5.602571261233388,33747.65119999997,597.649194040509
CLPNS161pp_reverse_num2,ours,5.587949091997566,47632.91480000005,422.3259654727495
FACOAE100,ours,5.504089849236567,31965.918600000045,619.8702970247697
SELNPS,ours,5.476227085828017,36686.86010000001,537.3699862905645
ACONMT,ours,5.457947235415813,29005.612100000017,677.4071851942376
PYDXPP_num3,ours,5.428329874317279,30200.954500000007,647.065229264267
ADPRDP_num2,ours,5.388419701307602,23666.517600000006,819.652103134403
PYDXPP_num1,ours,5.354004598678046,30370.595700000005,634.6407145132475
GPDDA5,ours,5.330201453949553,27409.26720000002,700.0816583019913
LPLIPAL1E180pp,ours,5.298385972550787,23621.8715,807.4800297335812
CYSSADS,ours,5.272907904848315,43233.66090000008,439.0668766487434
PUNP5_reverse_num2,ours,5.248057663688795,25949.64089999999,728.0643174248961
PUNP3_reverse_num2,ours,5.248057663688795,25949.64089999999,728.0643174248961
LPLIPAL1A180pp,ours,5.245941783320045,23621.8715,799.487475831547
PUNP1_reverse,ours,5.245193689731831,25949.64089999999,727.6669976205567
HPPK2,ours,5.211272088789138,18078.5667,1037.7249386501917
FRULYSK,ours,5.17803710736501,28331.515599999995,657.957514511297
MMETt2pp,ours,5.169993169486516,50525.197300000094,368.37016785190116
HEXt2rpp,ours,5.167759413588974,47527.18760000007,391.4377186694775
HEXt2rpp_reverse,ours,5.124816880567629,47527.18760000007,388.18498846002484
5DGLCNR,ours,5.105487741866594,27562.390300000006,666.8418693250902
FACOAE120,ours,5.074261934951337,31965.918600000045,571.4631008859789
PPS,ours,5.065504676171239,87434.09980000049,208.5664160313841
2MAHMP_num1,ours,5.015011222994387,30370.595700000005,594.4578954300783
FDMO6,ours,4.985216289506104,41735.731200000046,430.0099249781912
ASNS2,ours,4.888819940285497,36650.10100000003,480.2101850968371
HSDy_reverse_num2,ours,4.873280329419205,89119.2202000006,196.85775017484977
PPCK,ours,4.86733904888621,59642.74990000014,293.7896157599922
RBFK,ours,4.8599629215057325,34733.8411,503.71240160422786
ILEt2rpp_reverse,ours,4.853091311435185,46208.158800000085,378.09618852778516
PGCD,ours,4.848710391845018,44175.247800000034,395.13886803012014
TYROXDApp,ours,4.842702970662663,84377.62450000031,206.6155665994783
CLPNS180pp_reverse_num1,ours,4.808645264009252,47632.91480000005,363.4277478738985
CLPNS160pp_reverse_num1,ours,4.808645264009252,47632.91480000005,363.4277478738985
CLPNS140pp_reverse_num2,ours,4.796615578779435,47632.91480000005,362.5185684333965
ILEt2rpp,ours,4.787391843169539,46208.158800000085,372.9776533621657
TDPAGTA,ours,4.775240331996311,41900.5557,410.2777375620038
PANTS,ours,4.770143383114597,31597.307000000023,543.4803725270807
G3PD2_reverse,ours,4.731453764618435,36361.1934,468.4453935614327
ORPT,ours,4.711728479062425,23566.706100000003,719.7536411176582
FACOAE140,ours,4.709044682457229,31965.918600000045,530.3323539354192
GLCTR3,ours,4.701557749646382,39039.85989999997,433.5468401290802
URIH_num2,ours,4.684496237702891,33822.52110000001,498.60820267861124
FACOAE181,ours,4.662210681887471,31965.918600000045,525.057911359221
TMPK,ours,4.645607236793232,35070.44230000001,476.8741126614086
ADOCBLS,ours,4.63322456968807,26385.2981,632.1553915237764
PDXPP,ours,4.581336727887954,30200.954500000007,546.1023498577381
PDX5PS,ours,4.5642926826194605,35113.360000000015,267.18955178389353
TRPAS2_reverse,ours,4.537194529595259,52772.859400000045,309.5132705002321
HEPK2,ours,4.536426128744785,26994.000200000024,604.9912551857064
PUNP6_reverse_num2,ours,4.490850874412345,25949.64089999999,623.0168351919062
DSERDHr,ours,4.489932355020544,27248.61870000001,593.1954443648167
DURIPP_reverse_num2,ours,4.468656726084829,25949.64089999999,619.9378355908343
PUNP2_reverse,ours,4.46865668122736,25949.64089999999,619.9378293677468
LSERDHr,ours,4.463086611835024,27248.61870000001,589.6486709840482
AHCYSNS,ours,4.458593160873879,24353.6853,659.0762417031793
PUNP4_reverse_num2,ours,4.4544882797974195,25949.64089999999,617.9722435877992
PTRCTA,ours,4.443502107537785,49660.81040000007,322.117328700218
FACOAE160,ours,4.39787473391424,31965.918600000045,495.2884113923522
MICITDr,ours,4.319228668228592,93497.01500000064,166.3071618449298
PG161abcpp,ours,4.248274613688348,64459.97920000018,237.26021632470537
SEPHCHCS,ours,4.230129572471259,61366.30730000007,248.1568002201839
AGM3PH,ours,4.224728109866892,37594.31700000004,404.55639067789946
ASO3t8pp,ours,4.174165311740943,45496.8568,330.28644568403223
5DOAN,ours,4.170177699790612,24353.6853,616.4422153901365
PGP161abcpp,ours,4.169304439681731,64459.97920000018,232.84984216771497
LIPOS,ours,4.151928417533476,36071.34330000006,414.37165726845797
CYTDH_num2,ours,4.14806374837555,33822.52110000001,441.51142518326265
TPRDCOAS,ours,4.144098504165056,31644.09520000001,471.4546116962193
CTBTCAL2,ours,4.137112155021992,58558.45330000009,254.33738288437937
ATHRDHr_reverse,ours,4.117560229165189,27248.61870000001,543.9988348838642
FACOAE180,ours,4.112341102411712,31965.918600000045,463.1316294687099
AMPTASEPG_num4,ours,4.0851630036534665,98917.74500000064,148.6749097763236
FACOAL60t2pp_num2,ours,4.037960373406541,62758.64560000017,231.62796464593416
TYRL,ours,4.012997876452967,26895.785599999977,537.1396310963563
FDMO2,ours,4.008552894111252,41735.731200000046,345.76584628761674
PGPP161_num2,ours,3.9856269474340387,19417.8997,738.9191020881902
PGPP161pp_num1,ours,3.9826420422182682,19417.8997,738.3657127441936
DNTPPA_num1,ours,3.882680345520845,14926.8881,936.407451455005
GPDDA1,ours,3.882338477633073,27409.26720000002,509.91580393214787
HXPRT_num2,ours,3.8628690144902693,20115.013299999995,691.340753533828
GUAPRT_num2,ours,3.8628690144902693,20115.013299999995,691.340753533828
QULNS,ours,3.8626717583164436,38240.39070000005,363.63693140664435
OPHBDC,ours,3.8615573421665697,20694.766599999984,182.20179625466096
UAGCVT,ours,3.7894866643582503,44817.12960000008,304.3959332837254
PG181abcpp,ours,3.675359253546626,64459.97920000018,205.26369193690053
UDCPDPS,ours,3.6524509115244785,28443.798400000003,462.27381788390545
URIH_num3,ours,3.6371990290221152,32560.414300000022,402.1421958528214
OGMEACPS,ours,3.633350392832264,33514.741300000045,390.2778570514024
PUNP1,ours,3.628853286838955,25949.64089999999,503.43169999783083
PG140abcpp,ours,3.619115622880113,64459.97920000018,202.12256355131387
ASPK_num1,ours,3.567239263143581,89119.2202000006,144.09979484219957
PUNP5_num2,ours,3.562483260003106,25949.64089999999,494.2241700158242
DMQMT,ours,3.554718889322561,26555.14670000002,481.90236514721306
OHPHM,ours,3.552892282717313,26555.14670000002,481.65473767773676
ADA,ours,3.549085569748728,36397.02380000004,351.0371650523636
PSD160,ours,3.547130722597154,35933.97080000004,355.36486274847584
VALt2rpp_reverse_num2,ours,3.5377318280575274,12023.400799999985,334.00403770407786
VALt2rpp_num2,ours,3.5342883346612126,26107.37949999999,333.6789308972095
GLYAT,ours,3.5341250975823915,43116.554700000095,295.08040333511576
CRNCAL2,ours,3.5218945773861603,58558.45330000009,216.5156312041827
CRNDCAL2,ours,3.5218945773861603,58558.45330000009,216.5156312041827
FDMO3,ours,3.5203998044183153,41735.731200000046,303.6592131373973
PNTOt4pp,ours,3.511399789845818,51716.4075,244.4299566524404
FDMO4,ours,3.5107708404393896,41735.731200000046,302.8286473529375
FDMO,ours,3.4956383219038862,41735.731200000046,301.52336132675634
PTRCORNt7pp_reverse,ours,3.4923976689133194,46494.34520000005,270.41205879995783
PTRCORNt7pp,ours,3.4923976689133194,46494.34520000005,270.41205879995783
HETZK,ours,3.4909715363872174,27338.87259999998,459.69333537894283
AMPTASECG_num2,ours,3.48187567725011,98917.74500000064,126.71894651561573
MTAN,ours,3.478734163738888,24353.6853,514.231946220476
CYTBD2pp,ours,3.4385510599407545,57919.16590000007,123.36530225179577
THRt4pp,ours,3.4264848672119967,43477.19440000009,283.71990631399075
DADA,ours,3.414937383721839,36397.02380000004,337.76867715757044
MOHMT,ours,3.40054433866707,28237.1171,433.5414120303893
ICYSDS,ours,3.3802351242478874,45088.99430000002,269.8850714284481
GARFT_reverse,ours,3.3739797101953974,23237.995899999987,522.6925337698092
THRt2pp_num2,ours,3.371498953994923,22473.832099999992,540.0679412560766
ACOTA_reverse_num2,ours,3.3629422418357895,43766.45330000008,276.61807520987355
PUNP3_num2,ours,3.340306358831402,25949.64089999999,463.40151442300123
TYRt2rpp_num1,ours,3.3246327603808923,31539.063700000024,379.4874207813342
TYRt2rpp_reverse_num1,ours,3.3189382062639616,31539.063700000024,378.83742067302563
XTSNH,ours,3.304810033338634,32560.414300000022,365.39203741087147
PSD180,ours,3.264653174254791,35933.97080000004,327.0652022491551
LYSTRS_num2,ours,3.23545157388562,57602.74060000013,202.2061024295814
PA161abcpp,ours,3.232669627742757,64459.97920000018,180.54009331535576
UDPGDC,ours,3.216414825766988,74287.98030000034,155.86765619418924
INDOLEt2rpp,ours,3.1765527367653092,44332.01690000004,257.9532954286838
INDOLEt2rpp_reverse,ours,3.1722258762681075,44332.01690000004,257.601930909784
PGP160abcpp,ours,3.1709982663770377,64459.97920000018,177.09583373488434
DAGK181,ours,3.1664665131160725,13244.52499999999,860.6786160483573
ATHRDHr,ours,3.1517208544944815,27248.61870000001,416.39523827239464
PGSA141,ours,3.1495460243608107,20700.3721,547.7372886306193
LPLIPAL2ATG140,ours,3.1442295605241717,38977.781800000055,290.40201610156794
DAGK161,ours,3.1360521556954764,13244.52499999999,852.4116765609732
TRPt2rpp_num3,ours,3.12537441242298,31539.063700000024,356.743243608805
TRPt2rpp_reverse_num3,ours,3.1242214601470106,31539.063700000024,356.6116408373033
FACOAL80t2pp_num2,ours,3.121917915950671,62758.64560000017,179.08137420706836
PG160abcpp,ours,3.120901512880046,64459.97920000018,174.2979998722701
MI1PP,ours,3.1170390287832497,29171.7701,384.6643678170115
HEMEOS,ours,3.08010521712039,32248.10950000005,343.8458549526256
PGSA140,ours,3.0786660237099954,20700.3721,535.4105535791784
PGSA120,ours,3.0786660237099954,20700.3721,535.4105535791784
PGSA160,ours,3.0786660237099954,20700.3721,535.4105535791784
PGSA161,ours,3.0786658824327278,20700.3721,535.4105290096606
PGSA180,ours,3.0786658824327278,20700.3721,535.4105290096606
PGSA181,ours,3.0786658824327278,20700.3721,535.4105290096606
ULA4NFT,ours,3.062099890075316,74287.98030000034,148.38954511556543
INSH,ours,3.052968598096887,32560.414300000022,337.54751557779736
LPLIPAL2G140,ours,3.0524901198013294,38977.781800000055,281.9289329410934
CYTDH_num3,ours,3.0417056901082447,32560.414300000022,336.30224675579984
GLUNpp,ours,3.038345270159369,36850.245900000045,296.8241515200775
CYSTRS,ours,3.0148087855501924,52201.51890000013,207.91179752397332
L_LACD3_num1,ours,3.0094451486270923,42727.70680000005,253.55918551326323
HSDy_num2,ours,3.004557523045569,89119.2202000006,121.37008221896421
UPLA4FNF,ours,2.9871632544614237,33111.39300000002,324.77605868352083
MALCOAMT,ours,2.9313378081113988,28275.8538,373.20945934446144
LPLIPAL2ATG161,ours,2.914038399398622,38977.781800000055,269.1414891607563
TYRTRS,ours,2.9023802599264172,47526.39420000008,219.84771013272209
PUNP2,ours,2.892029851715158,25949.64089999999,401.21200544916104
GPDDA4,ours,2.887084843972288,27409.26720000002,379.1967644541853
UHGADA,ours,2.8679828249724997,33955.52710000002,304.0664967295116
TDPADGAT,ours,2.8661685451607863,24220.0712,426.0188451708116
PGP180abcpp,ours,2.8519366024929775,64459.97920000018,159.27668448541309
ASPK_reverse_num1,ours,2.8462616931436027,89119.2202000006,114.97567048187548
GGPTRCO,ours,2.8291478679464324,47168.99020000001,215.92432404048273
OCTDPS,ours,2.818645879215993,35216.580200000026,288.1348815685848
PE161abcpp,ours,2.818278429484721,64459.97920000018,157.39692243253108
FLVR_num1,ours,2.8056084922492266,26241.68680000001,384.8910570831602
FLVRx,ours,2.8056084922492266,26241.68680000001,384.8910570831602
LPLIPAL2ATE161,ours,2.8034884077638655,38977.781800000055,258.93105769168994
SDPTA_reverse,ours,2.797765044413914,43766.45330000008,230.1295490144291
ADNUC,ours,2.7954267232264134,32560.414300000022,309.0727320264805
GLYCK2,ours,2.7649326055250083,39103.88370000001,254.5465165622418
LPLIPAL2E120,ours,2.7463998494605044,38977.781800000055,253.6583407642197
DHPTDNRN,ours,2.739076889068788,23904.896500000003,412.49610934929734
DHPTDNR,ours,2.739076889068788,23904.896500000003,412.49610934929734
GTHRDHpp,ours,2.7386490548157103,61767.21370000017,159.61763542098274
LPLIPAL2ATE120,ours,2.7327347642534563,38977.781800000055,252.39622926188244
SCYSDS,ours,2.7321692111352056,15800.13859999999,163.2949730529385
FACOAL60t2pp_num1,ours,2.7196504107407287,62331.2346000001,157.07600758266722
LPLIPAL2ATG160,ours,2.7135164267103695,38977.781800000055,250.62121765372797
PUNP6_num2,ours,2.7091617970087696,25949.64089999999,375.8426756969717
PE120abcpp,ours,2.697127223053779,64459.97920000018,150.6307964026395
PG180abcpp,ours,2.6828930211997033,64459.97920000018,149.8358360673952
PGPP160_num1,ours,2.6645666006432647,19417.8997,493.9998614945854
PGPP160pp_num1,ours,2.6645666006432647,19417.8997,493.9998614945854
CCGS,ours,2.660326628256007,25513.893700000008,375.37100273023486
SFGTHi_num2,ours,2.658799965290985,31424.11470000001,304.5966438967823
ADPRDP_num1,ours,2.6244732283820453,21152.9129,446.65733116006754
LPLIPAL2G160,ours,2.620345097488458,38977.781800000055,242.0158848279672
L_LACD2_num1,ours,2.6098139868088346,42727.70680000005,219.8884764981535
AMMQLT8,ours,2.601614424435775,28072.88920000001,333.6247958392821
OMBZLM,ours,2.599445637637852,28072.88920000001,333.34667582046615
HEPT3,ours,2.596930299072533,38730.219000000056,241.38642429729364
POX,ours,2.5965149139122126,62010.69860000021,150.73937080405565
DMPPS,ours,2.585569491556654,34774.147200000014,267.67155830075825
IPDPS,ours,2.566929004826211,34774.147200000014,265.74179847534424
DURIPP_num2,ours,2.559143849972571,25949.64089999999,355.03064937986323
DHBS,ours,2.5453947453891006,59111.4352000001,155.01943156001647
DURIPP_num1,ours,2.5209199206562443,47206.60120000011,192.24666643364398
PA140abcpp,ours,2.4824422007254103,64459.97920000018,138.64093711360445
AST,ours,2.471933121908982,38455.42360000003,231.40973121077073
PUNP4_num2,ours,2.4605165032407954,25949.64089999999,341.34805355502493
2AGPGAT140,ours,2.45755219593542,80699.04430000036,109.6318795607778
PE181abcpp,ours,2.393808448662534,64459.97920000018,133.69086559036774
LYSTRS_num1,ours,2.3877422252033162,57825.887800000135,148.65093019344735
GUAD,ours,2.3749924670044624,50243.629500000025,170.1702875827484
PTRCt2pp_num2,ours,2.3748424776273866,46494.34520000005,183.8811339891412
DAGK160,ours,2.3712217919927627,13244.52499999999,644.5228085698772
2AGPGAT160,ours,2.361428648288116,80699.04430000036,105.34378947827491
LPLIPAL2ATE181,ours,2.3515788106988995,38977.781800000055,217.19254733259416
RZ5PP,ours,2.339342726461142,23308.201100000013,361.316335787926
ACOTA_num2,ours,2.332013913756381,43766.45330000008,191.81929209518458
SDPTA,ours,2.3308641037962006,43766.45330000008,191.72471472954166
SFGTHi_num1,ours,2.3279082723475333,31258.9278,268.09844003834064
UDCPDP_num3,ours,2.3110406497323157,29758.421400000007,279.5761988583284
UDCPDPpp_num2,ours,2.3110406497323157,29758.421400000007,279.5761988583284
GARFT,ours,2.310802357403378,23237.995899999987,357.98648568709683
2AGPGAT180,ours,2.283757844475736,80699.04430000036,101.87887987308683
LPLIPAL2G180,ours,2.2773211489602896,38977.781800000055,210.33408669389777
ACBIPGT,ours,2.2763884027388843,20163.7742,406.4218418920791
PGPP180_num1,ours,2.2760725789040843,19417.8997,421.9746425023867
PGPP180pp_num1,ours,2.2760725789040843,19417.8997,421.9746425023867
LPLIPAL2ATE140,ours,2.2756813476749245,38977.781800000055,210.1826341392705
NI2t3pp_num1,ours,2.2748408689599366,32926.87360000004,248.71560014297143
LPLIPAL2ATG180,ours,2.273861421242602,38977.781800000055,210.01454517027838
PE140abcpp,ours,2.2681300585054482,64459.97920000018,126.67190265893834
LPLIPAL2E140,ours,2.2630617409086247,38977.781800000055,209.0170833495465
2AGPEAT120,ours,2.260333093632819,80699.04430000036,100.83389719992151
FACOAL161t2pp_num2,ours,2.2493820390358024,62758.64560000017,129.0304349800829
RHAT1,ours,2.2458218112053956,36730.01550000006,220.11857088215527
LPLIPAL2ATG181,ours,2.2434384124939935,38977.781800000055,207.2046666590546
DAAD,ours,2.240095673582515,47606.747300000025,169.3949887833872
TMPPP,ours,2.2400035188497234,23014.98779999998,350.38092298528227
TMDPP,ours,2.221396134768342,47206.60120000011,169.40482648358963
GPDDA2,ours,2.220871203818048,27409.26720000002,291.6946401888835
2AGPGAT161,ours,2.203104752174985,80699.04430000036,98.28092980067561
2AGPEAT161,ours,2.203104752174985,80699.04430000036,98.28092980067561
DAGK180,ours,2.1909350517402255,13244.52499999999,595.5189926603496
2AGPEAT140,ours,2.1443011702036814,80699.04430000036,95.65769061695342
GPDDA3,ours,2.142025801470232,27409.26720000002,281.3388927556892
HISTD,ours,2.140430454975859,46109.79900000007,167.11306067313546
PE160abcpp,ours,2.112670923282699,64459.97920000018,117.98972662122259
PA160abcpp,ours,2.1111765651144037,64459.97920000018,117.90626880022064
HISTP,ours,2.096680014550692,40289.52810000005,187.34515911052534
MTHFR2,ours,2.066203366959427,33102.3431,224.70711812101112
2AGPEAT160,ours,2.010729808704769,80699.04430000036,89.69904630378797
CYSDS_num1,ours,1.9861090751374149,52772.859400000045,135.48617133478064
ADSS,ours,1.9736698501215826,47344.38240000002,150.07506910551007
AGPAT160,ours,1.9693197356795322,27452.833700000017,258.24478179264645
PTRCt2pp_num1,ours,1.9663519329759735,50852.38750000007,139.2042204255109
2AGPGAT181,ours,1.9563863358166316,80699.04430000036,87.27477345032007
2AGPEAT181,ours,1.9563863358166316,80699.04430000036,87.27477345032007
GDPMNH,ours,1.9393403439186252,18273.248,382.0681051396583
FACOAL181t2pp_num2,ours,1.9210289436638557,62758.64560000017,110.1952429194849
2AGPEAT180,ours,1.901433688127154,80699.04430000036,84.8233251909493
UPPDC1,ours,1.9011448697264275,39247.675600000046,174.38285010221423
LPLIPAL2ATE160,ours,1.897737178187257,38977.781800000055,175.27559358121593
LPLIPAL2E160,ours,1.886190904033282,38977.781800000055,174.2091761240196
UDCPDP_num1,ours,1.8690682502096565,22398.3829,300.40765580245363
UDCPDPpp_num3,ours,1.8624699229861297,22398.3829,299.34713379464847
AGPAT140,ours,1.8624269241816132,27452.833700000017,244.22749943856627
CPH4S,ours,1.8565751863171311,13772.725599999989,485.2830779364165
LPLIPAL2A160,ours,1.8424086179124237,38977.781800000055,170.1654306168012
QMO3,ours,1.8418005475075798,11532.275999999994,574.9499900130114
LDH_D_reverse_num1,ours,1.829754194905909,64611.55530000015,101.9494898563641
CYSDS_num2,ours,1.8227850314962095,43211.87380000006,151.857013740199
PROTRS,ours,1.8215456938419494,63691.83340000015,102.95769720817934
OHPBAT_reverse,ours,1.8213343144311915,39782.842400000045,164.8148582754932
SERTRS,ours,1.8095359202617118,48413.47600000005,134.55611641977856
PE180abcpp,ours,1.8079420437569345,64459.97920000018,100.97104340246119
PA180abcpp,ours,1.8007558221004443,64459.97920000018,100.56970293843317
