reactions,data_type,kcat,km,MW,kcat_MW,catalytic_efficiency
HYD3pp_num2,predict,299.05031816670476,3.421408735401922e-05,62490.40460000003,5923.543642776302,1248651.573890261
23DAPPAtex_num1,predict,42.70951456868733,0.0004203123113856,38921.51909999999,3950.36617281658,101613.76055793204
23DAPPAtex_reverse_num1,predict,42.70951456868733,0.0004203123113856,38921.51909999999,3950.36617281658,101613.76055793204
RPE_reverse_num1,predict,298.5721384358338,0.0002168816891585,23214.19299999997,46301.8334675258,196665.57743618017
CGLYtex_num2,predict,42.6416085541955,0.0005534027041279,39332.7982,3902.8443899296185,77053.48787804325
CGLYtex_reverse_num2,predict,42.6416085541955,0.0005534027041279,39332.7982,3902.8443899296185,77053.48787804325
DOPAtex_reverse_num3,predict,297.92531420956084,4.491381953202922e-05,41219.34330000004,26020.09263826428,947609.4354977584
DOPAtex_num3,predict,297.92482354568256,4.4913720905150695e-05,41219.34330000004,26020.049784841092,947609.955715644
ACLS_num2,predict,42.42103289029407,0.0038224319600947,17976.541599999997,1886.306750570521,11097.917067762037
CYSS_num1,predict,296.73717460093707,0.0001699566243499,34489.22420000003,30973.553431317036,249422.6106522217
LALALGLUtex_num1,predict,296.64058914250614,0.0001716724794957,40367.58979999997,26454.542522948017,246849.27453045535
LALALGLUtex_reverse_num1,predict,296.6400191698961,0.0001716722910067,40367.58979999997,26454.49169253168,246849.07125778124
ASO3tex_reverse_num4,predict,296.2898560351778,5.64389966800626e-05,40367.58979999997,26423.26398507549,749962.344842533
ASO3tex_num4,predict,296.2893680647942,5.64389966800626e-05,40367.58979999997,26423.22046765497,749961.109702667
PUNP7_reverse,predict,296.1381359795459,5.710633691993971e-05,29834.296999999995,35733.95041037386,740818.8001340053
12PPDRtex_reverse_num3,predict,296.02866287419783,0.0002854278270003,41219.34330000004,25854.443594376997,148162.8803556838
12PPDRtex_num3,predict,296.02866287419783,0.0002854278270003,41219.34330000004,25854.443594376997,148162.8803556838
12PPDStex_num1,predict,294.3538411594148,0.0002724107830888,38921.51909999999,27225.91133843729,154364.47948300082
12PPDStex_reverse_num1,predict,294.3538411594148,0.0002724107830888,38921.51909999999,27225.91133843729,154364.47948300082
ACMANAptspp,predict,293.87236177444566,0.0002476017825811,27635.475899999983,6360.947062327816,169553.56916312652
ALLULPE,predict,293.64892435675335,0.0002613686497436,26108.9052,40489.48508512384,160500.68123254806
G3PItex_num3,predict,293.57816296162406,0.0001360419826562,41219.34330000004,25640.422725071552,308285.25685291406
G3PItex_reverse_num3,predict,293.57816296162406,0.0001360419826562,41219.34330000004,25640.422725071552,308285.25685291406
GLNtex_reverse_num3,predict,292.85034432071416,0.0002249558403406,41219.34330000004,25576.856765560606,185973.2266165896
GLNtex_num3,predict,292.8497816307748,0.0002249558403406,41219.34330000004,25576.807621551518,185972.86928300388
23CAMPtex_num1,predict,292.84158255717244,1.706317934821178e-05,38921.51909999999,27086.03676277941,2451741.9022654784
23CAMPtex_reverse_num1,predict,292.84158255717244,1.706317934821178e-05,38921.51909999999,27086.03676277941,2451741.9022654784
MDDCP1pp_num1,predict,41.53986358096192,0.00095573108684,44443.43770000003,3364.8051687833945,43463.96612284325
23DAPPAtex_reverse_num3,predict,41.51531037701302,0.0004258617615953,41219.34330000004,3625.849064830849,97485.41456620698
23DAPPAtex_num3,predict,41.51531037701302,0.0004258617615953,41219.34330000004,3625.849064830849,97485.41456620698
23CUMPtex_reverse_num2,predict,289.9004855589494,4.37916468020223e-05,39332.7982,26533.625772198888,945713.5801967008
