,kcat,data_type,MW,kcat_MW
DALAtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
DALAtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
DALAtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
DAMPtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
DAMPtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
DAMPtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
DAPtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
DAPtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
DAPtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
DHFR_reverse_num2,7.1,Other_species,17999,1420.0788932718485
DIMPtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
DIMPtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
DIMPtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
DINStex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
DINStex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
DINStex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
E4PD_reverse_num2,43.36666666666667,Other_species,35532,4393.785883147585
DMSOtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
DMSOtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
DMSOtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
DMStex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
DMStex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
DMStex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
DOPAtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
DOPAtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
DOPAtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
DOXRBCNtex_reverse_num2,1976.6601861297006,fill,40368,176277.66225889124
DOXRBCNtex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
DOXRBCNtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
AKGtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
AKGtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
AKGtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
DSERtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
DSERtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
DSERtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
DTMPtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
DTMPtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
DTMPtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
DUMPtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
DUMPtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
DUMPtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
DURIPP_reverse_num2,12.95,Other_species,25950,1796.5317919075144
ECOAH1_reverse_num2,1003.9,Other_species,77072,46891.737596014114
ALAALAr_reverse_num2,11.998146,Other_species,32840,1315.265700365408
ECOAH2_reverse_num2,1111.9,Other_species,77072,51936.3711853851
ECOAH3_reverse_num2,1111.9,Other_species,77072,51936.3711853851
ECOAH4_reverse_num2,1111.9,Other_species,77072,51936.3711853851
ECOAH5_reverse_num2,1111.9,Other_species,77072,51936.3711853851
ECOAH6_reverse_num2,1111.9,Other_species,77072,51936.3711853851
ECOAH7_reverse_num2,1111.9,Other_species,77072,51936.3711853851
ECOAH8_reverse_num2,1111.9,Other_species,77072,51936.3711853851
ETHAtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
ETHAtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
ETHAtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
ETHSO3tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
ETHSO3tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
ETHSO3tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
ETOHtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
ETOHtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
ETOHtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
F6Ptex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
F6Ptex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
F6Ptex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
FCLPA_reverse_num2,19.3,Other_species,23775,2922.397476340694
FORtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
FORtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
FORtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
FALDtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
FALDtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
FALDtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
FBA_reverse_num2,17.791176470588237,Other_species,30810,2078.8132195429293
FBA_reverse_num3,17.791176470588237,Other_species,39147,1636.0956214810242
FRULYStex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
FRULYStex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
FRULYStex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
FRUURtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
FRUURtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
FRUURtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
FRUtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
FRUtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
FRUtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
FUCtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
FUCtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
FUCtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
FUM_reverse_num2,603.5117647058823,Other_species,50489,43031.994155978064
FUMtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
FUMtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
FUMtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
FUSAtex_reverse_num2,1976.6601861297006,fill,40368,176277.66225889124
FUSAtex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
FUSAtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
G6Ptex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
G6Ptex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
G6Ptex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GAL1Ptex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GAL1Ptex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GAL1Ptex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
G1Ptex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
G1Ptex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
G1Ptex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GALBDtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GALBDtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GALBDtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GALCTNLtex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
GALCTNLtex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
GALCTNLtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
GALCTNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GALCTNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GALCTNtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GALCTt2rpp_reverse_num2,1976.6601861297006,fill,49009,145197.34477477448
GALCTtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GALCTtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GALCTtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GALKr_reverse_num2,30.7225,Other_species,41442,2668.8142464166785
G3PCtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
G3PCtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
G3PCtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GALTtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GALTtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GALTtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GALURtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GALURtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GALURtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
G3PEtex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
G3PEtex_reverse_num3,1976.6601861297006,fill,40368,176277.66225889124
G3PEtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
GALtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GALtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GALtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GAMAN6Ptex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GAMAN6Ptex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GAMAN6Ptex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
G3PGtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
G3PGtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
G3PGtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
G3PItex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
G3PItex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
G3PItex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GAMtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GAMtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GAMtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
G3PStex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
G3PStex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
G3PStex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GBBTNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GBBTNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GBBTNtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GDPtex_reverse_num2,1976.6601861297006,fill,40368,176277.66225889124
GDPtex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
GDPtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
FE2tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
FE2tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
FE2tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLCNt2rpp_reverse_num2,1976.6601861297006,fill,46416,153308.70109589197
GLCNt2rpp_reverse_num3,1976.6601861297006,fill,45967,154806.20162435927
GLCNt2rpp_reverse_num4,1976.6601861297006,fill,46041,154557.38733013882
GLCNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLCNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLCNtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLUtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLUtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLUtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLYALDtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYALDtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYALDtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLCRt2rpp_reverse_num2,1976.6601861297006,fill,49142,144804.37650211473
GLCRtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLCRtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLCRtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLYBtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYBtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYBtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLCUR1Ptex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLCUR1Ptex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLCUR1Ptex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLCURt2rpp_reverse_num2,1976.6601861297006,fill,46892,151752.46673349233
GLYC2Ptex_reverse_num2,1976.6601861297006,fill,38922,182826.59344501625
GLYC2Ptex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
GLYC2Ptex_reverse_num4,1976.6601861297006,fill,41220,172634.07739124022
GLYC3Ptex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYC3Ptex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYC3Ptex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLYCAt2rpp_reverse_num2,1976.6601861297006,fill,49009,145197.34477477448
GLCURtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLCURtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLCURtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLCtex_copy1_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLCtex_copy1_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLCtex_copy1_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLYCAtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYCAtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYCAtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLYCLTt2rpp_reverse_num2,1976.6601861297006,fill,58920,120773.5347940754
GLYCLTtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYCLTtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYCLTtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLNtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLYCtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYCtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYCtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GLYtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GMPtex_reverse_num2,1976.6601861297006,fill,40368,176277.66225889124
GMPtex_reverse_num3,1976.6601861297006,fill,38922,182826.59344501625
GMPtex_reverse_num4,1976.6601861297006,fill,39333,180916.19429148355
H2Otpp_reverse_num2,1976.6601861297006,fill,23703,300214.17837686883
H2Stex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
H2Stex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
H2Stex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
H2tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
H2tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
H2tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
HACD1_reverse_num2,255.5,Other_species,77072,11934.295204484119
HACD2_reverse_num2,1544.9815,Other_species,77072,72165.42194311813
HACD3_reverse_num2,1163.361125,Other_species,77072,54340.09821984637
HACD4_reverse_num2,2296.72225,Other_species,77072,107278.90933153413
GSNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GSNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GSNtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GTHOXtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GTHOXtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GTHOXtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
HACD5_reverse_num2,2296.72225,Other_species,77072,107278.90933153413
HACD6_reverse_num2,2296.72225,Other_species,77072,107278.90933153413
HACD7_reverse_num2,2296.72225,Other_species,77072,107278.90933153413
HACD8_reverse_num2,2296.72225,Other_species,77072,107278.90933153413
HCINNMtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
HCINNMtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
HCINNMtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
HCO3E_reverse_num2,2210276.250010025,Other_species,23764,334833971.55512923
GTHRDtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GTHRDtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GTHRDtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
GTPtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
GTPtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
GTPtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
HG2tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
HG2tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
HG2tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
H2O2tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
H2O2tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
H2O2tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
H2Otex_reverse_num2,1976.6601861297006,fill,37201,191284.55337402012
H2Otex_reverse_num3,1976.6601861297006,fill,27200,261616.78934069566
H2Otex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
H2Otex_reverse_num5,1976.6601861297006,fill,38922,182826.59344501625
H2Otex_reverse_num6,1976.6601861297006,fill,34913,203820.25807197668
H2Otex_reverse_num7,1976.6601861297006,fill,41220,172634.07739124022
H2Otex_reverse_num8,1976.6601861297006,fill,39333,180916.19429148355
HIStex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
HIStex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
HIStex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
HPPPNtex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
HPPPNtex_reverse_num3,1976.6601861297006,fill,40368,176277.66225889124
HPPPNtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
HOMtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
HOMtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
HOMtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
HSDy_reverse_num2,5.346,Other_species,89120,215.95152603231597
ILEtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
ILEtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
ILEtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
HXAtex_reverse_num2,1976.6601861297006,fill,38922,182826.59344501625
HXAtex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
HXAtex_reverse_num4,1976.6601861297006,fill,41220,172634.07739124022
IMPtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
IMPtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
IMPtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
INDOLEtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
INDOLEtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
INDOLEtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
INSTtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
INSTtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
INSTtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
HYXNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
HYXNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
HYXNtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
Htex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
Htex_reverse_num3,1976.6601861297006,fill,40368,176277.66225889124
Htex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
ISETACtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
ISETACtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
ISETACtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
FE3tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
FE3tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
FE3tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
IDONtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
IDONtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
IDONtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
Ktex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
Ktex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
Ktex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
L_LACt2rpp_reverse_num2,1976.6601861297006,fill,58920,120773.5347940754
L_LACtex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
L_LACtex_reverse_num3,1976.6601861297006,fill,40368,176277.66225889124
L_LACtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
LALADGLUtex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
LALADGLUtex_reverse_num3,1976.6601861297006,fill,38922,182826.59344501625
LALADGLUtex_reverse_num4,1976.6601861297006,fill,39333,180916.19429148355
LALALGLUtex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
LALALGLUtex_reverse_num3,1976.6601861297006,fill,38922,182826.59344501625
LALALGLUtex_reverse_num4,1976.6601861297006,fill,39333,180916.19429148355
LCTStex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
LCTStex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
LCTStex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
LDH_D_reverse_num2,170.0,Other_species,36535,16751.06062679622
LEUtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
LEUtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
LEUtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
LIPOtex_reverse_num2,1976.6601861297006,fill,40368,176277.66225889124
LIPOtex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
LIPOtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
MALDtex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
MALDtex_reverse_num3,1976.6601861297006,fill,38922,182826.59344501625
MALDtex_reverse_num4,1976.6601861297006,fill,39333,180916.19429148355
LYStex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
LYStex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
LYStex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
LYXtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
LYXtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
LYXtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
MALtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
MALtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
MALtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
MAN6Ptex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
MAN6Ptex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
MAN6Ptex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
MANGLYCtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
MANGLYCtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
MANGLYCtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
MANtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
MANtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
MANtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
MELIBtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
MELIBtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
MELIBtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
MEOHtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
MEOHtex_reverse_num3,1976.6601861297006,fill,40368,176277.66225889124
MEOHtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
METDtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
METDtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
METDtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
METSOX1tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
METSOX1tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
METSOX1tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
MSO3tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
MSO3tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
MSO3tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
METSOX2tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
METSOX2tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
METSOX2tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
METtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
METtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
METtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
MG2tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
MG2tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
MG2tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
N2Otex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
N2Otex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
N2Otex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
NACtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
NACtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
NACtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
MINCYCtex_reverse_num2,1976.6601861297006,fill,40368,176277.66225889124
MINCYCtex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
MINCYCtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
NH4tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
NH4tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
NH4tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
NI2tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
NI2tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
NI2tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
NAtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
NAtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
NAtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
NMNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
NMNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
NMNtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
