reaction,gene,name,our_name,GLC_BATCH_mu=0.6_H,real_prot,pred_prot,kcat_Density,absolute_error,square_error,root_square_error,error
HSTPT,b2021,hisC,ECDH1ME8569_1957,3.97848079594414e-06,3.97848079594414,2.5890273962811987,0.0030569975485366073,1.3894533996629415,1.9305807498349057,1.3894533996629415,1.3894533996629415
ICDHyr,b1136,icd,ECDH1ME8569_1071,3.2195172044708184e-05,32.19517204470819,60.586542396216906,3.6504930010084936e-05,28.39137035150872,806.0699104365283,28.39137035150872,-28.39137035150872
ICYSDS,b2530,iscS,ECDH1ME8569_2457,1.2873431638154276e-05,12.873431638154276,0.02040944425147826,0.00018084499195098524,12.853022193902797,165.20017951695786,12.853022193902797,12.853022193902797
IGPS,b1262,trpC,ECDH1ME8569_1202,1.8347964505556066e-06,1.8347964505556067,6.643286180888053,0.004144986470594132,4.808489730332446,23.1215734867126,4.808489730332446,-4.808489730332446
ILETA_reverse,b3770,ilvE,ECDH1ME8569_3651,4.890362137537153e-06,4.890362137537153,8.372067113460488,0.0025220168140061617,3.4817049759233356,12.122269539369315,3.4817049759233356,-3.4817049759233356
IPDPS,b0029,ispH,ECDH1ME8569_0026,4.713441631434499e-07,0.4713441631434499,0.03900881284995811,0.004274530619221505,0.4323353502934918,0.18691385511339625,0.4323353502934918,0.4323353502934918
IPMD,b0073,leuB,ECDH1ME8569_0071,8.915171056584879e-06,8.915171056584878,7.806957073972867,0.0006659649757044956,1.1082139826120114,1.2281382312567755,1.1082139826120114,1.1082139826120114
IPPS,b0074,leuA,ECDH1ME8569_0072,5.383628621593036e-06,5.383628621593036,8.205224877029448,0.00219310654386704,2.821596255436412,7.961405428692782,2.821596255436412,-2.821596255436412
K2L4Aabcpp,b0914,msbA,ECDH1ME8569_0865,1.0785790518083713e-06,1.0785790518083713,0.6051180470380307,0.004423322407018599,0.4734610047703406,0.22416532303814046,0.4734610047703406,0.4734610047703406
KARA1_reverse,b3774,ilvC,ECDH1ME8569_3655,3.460310917334048e-05,34.60310917334048,42.52588072986514,6.354552172305472e-05,7.9227715565246655,62.77030913687627,7.9227715565246655,-7.9227715565246655
KARA2,b3774,ilvC,ECDH1ME8569_3655,3.460310917334048e-05,34.60310917334048,32.0378590698894,7.364319901005801e-05,2.5652501034510777,6.580508093255765,2.5652501034510777,2.5652501034510777
KDOCT2,b0918,kdsB,ECDH1ME8569_0869,1.0780342546512547e-06,1.0780342546512547,1.4934032619657922,0.004472533648158166,0.4153690073145375,0.17253141223746432,0.4153690073145375,-0.4153690073145375
KDOPP,b3198,kdsC,ECDH1ME8569_3087,8.243088035913852e-08,0.08243088035913852,0.7611608126958032,0.0041103857815844936,0.6787299323366647,0.46067432104973344,0.6787299323366647,-0.6787299323366647
KDOPS,b1215,kdsA,ECDH1ME8569_1154,4.83349216310118e-06,4.83349216310118,1.0317403773329845,0.0021696633171891153,3.8017517857681957,14.453316640591666,3.8017517857681957,3.8017517857681957
LEUTAi_num1,b3770,ilvE,ECDH1ME8569_3651,4.890362137537153e-06,4.890362137537153,11.240496939037609,0.0023032135240678483,6.350134801500456,40.32421199722724,6.350134801500456,-6.350134801500456
LPADSS,b0182,lpxB,ECDH1ME8569_0175,1.0927030997217691e-07,0.1092703099721769,0.5613375555638171,0.004126349527442005,0.45206724559164024,0.2043647945368124,0.45206724559164024,-0.45206724559164024
MALS_num1,b4014,aceB,ECDH1ME8569_3870,8.66510307332892e-06,8.66510307332892,0.007680500860059826,0.0004709161460902951,8.65742257246886,74.95096559829334,8.65742257246886,8.65742257246886
MDH,b3236,mdh,ECDH1ME8569_3124,3.1973528331401056e-05,31.973528331401056,28.014614963513857,6.767371619917141e-05,3.958913367887199,15.672995054435964,3.958913367887199,3.958913367887199
MEPCT,b2747,ispD,ECDH1ME8569_2657,3.6863362131747355e-07,0.36863362131747357,0.07123508114777732,0.004238836116141469,0.29739854016969625,0.08844589169506643,0.29739854016969625,0.29739854016969625
METAT,b2942,metK,ECDH1ME8569_2842,1.3188049262789714e-05,13.188049262789715,0.015069575072061397,0.0001689499936445802,13.172979687717653,173.5273938530219,13.172979687717653,13.172979687717653
METS_num1,b4019,metH,ECDH1ME8569_3875,1.5254020118471744e-06,1.5254020118471745,1.551871778356926,0.004458826421723299,0.026469766509751524,0.0007006485390807634,0.026469766509751524,-0.026469766509751524
MOAT,b3633,waaA,ECDH1ME8569_3518,5.485437198781638e-07,0.5485437198781639,0.7785734520047071,0.00433371553068902,0.2300297321265432,0.052913677662209224,0.2300297321265432,-0.2300297321265432
MOAT2,b3633,waaA,ECDH1ME8569_3518,5.485437198781638e-07,0.5485437198781639,0.5306586723247173,0.00432512392827149,0.017885047553446554,0.00031987492598904455,0.017885047553446554,0.017885047553446554
MOCOS,b0827,moeA,ECDH1ME8569_0780,1.2728767258595469e-06,1.2728767258595468,0.001021755720116326,0.004351374387393822,1.2718549701394304,1.6176150650683714,1.2718549701394304,1.2718549701394304
MOHMT,b0134,panB,ECDH1ME8569_0128,4.213372858378429e-06,4.2133728583784285,0.010616733925034223,0.0024905457179175703,4.202756124453394,17.663159041630514,4.202756124453394,4.202756124453394
MPTAT,b0009,mog,ECDH1ME8569_0009,1.3008193227803616e-07,0.13008193227803616,0.012496326607140559,0.004126907257771496,0.1175856056708956,0.013826374660991356,0.1175856056708956,0.1175856056708956
MTHFC,b0529,folD,ECDH1ME8569_0514,3.174898649461087e-06,3.174898649461087,17.80897338662241,0.0015533630065493324,14.634074737161322,214.1561434128232,14.634074737161322,-14.634074737161322
MTHFD,b0529,folD,ECDH1ME8569_0514,3.174898649461087e-06,3.174898649461087,10.581217538192705,0.003194489679943936,7.406318888731619,54.85355948158276,7.406318888731619,-7.406318888731619
MTHFR2,b3941,metF,ECDH1ME8569_3810,5.872358849449992e-06,5.872358849449992,5.76076793501609,0.0018447337994749787,0.11159091443390246,0.012452532184194539,0.11159091443390246,0.11159091443390246
NADS1,b1740,nadE,ECDH1ME8569_1684,4.951373149844976e-06,4.951373149844976,0.10848534640471628,0.001954552684829138,4.842887803440259,23.45356227671042,4.842887803440259,4.842887803440259
NNATr,b0639,nadD,ECDH1ME8569_0608,2.2452753401495388e-07,0.22452753401495387,0.05722541555496611,0.004175549704145307,0.16730211845998777,0.027989998841199782,0.16730211845998777,0.16730211845998777
NNDPR,b0109,nadC,ECDH1ME8569_0103,6.739613392715514e-07,0.6739613392715514,0.03543757979320464,0.004330158713730541,0.6385237594783468,0.4077125914183617,0.6385237594783468,0.6385237594783468
OCBT_num1,b4254,argI,ECDH1ME8569_4108,2.0962630407034523e-06,2.096263040703452,1.575656846388365,0.004282311169556331,0.5206061943150873,0.2710308095592384,0.5206061943150873,0.5206061943150873
OCTDPS,b3187,ispB,ECDH1ME8569_3076,7.370863494625745e-07,0.7370863494625745,0.006436991389683388,0.004340281854674189,0.7306493580728911,0.5338484844523278,0.7306493580728911,0.7306493580728911
OGMEACPS,b1091,fabH,ECDH1ME8569_1026,3.0173048494154176e-06,3.0173048494154178,6.682590056566078e-05,0.0034529813886767747,3.017238023514852,9.103725290543812,3.017238023514852,3.017238023514852
OHPBAT,b0907,serC,ECDH1ME8569_0858,1.1960560686817822e-05,11.960560686817821,0.004089722864349426,0.00021497616779562648,11.956470963953471,142.95719791186244,11.956470963953471,11.956470963953471
OMPDC,b1281,pyrF,ECDH1ME8569_1222,2.8674797518942317e-06,2.8674797518942317,10.845469290781896,0.003208463527636089,7.977989538887664,63.648317082601004,7.977989538887664,-7.977989538887664
OPHHX,b3835,ubiB,ECDH1ME8569_3714,6.497241700410439e-08,0.06497241700410439,0.01140020219668082,0.00409184275068234,0.053572214807423565,0.002869982199372733,0.053572214807423565,0.053572214807423565
ORPT_reverse,b3642,pyrE,ECDH1ME8569_3527,1.3001427900387038e-07,0.1300142790038704,5.875681316015642,0.003527873773002655,5.7456670370117715,33.01268970020363,5.7456670370117715,-5.7456670370117715
P5CR,b0386,proC,ECDH1ME8569_0372,1.832651767422726e-06,1.832651767422726,3.8226628093537665,0.0044380481788752904,1.9900110419310404,3.960143947007465,1.9900110419310404,-1.9900110419310404
PANTS,b0133,panC,ECDH1ME8569_0127,2.3836102374647256e-06,2.3836102374647257,0.010371237119724154,0.0039055524270779213,2.3732390003450017,5.632263352758543,2.3732390003450017,2.3732390003450017
PAPPT3,b0087,mraY,ECDH1ME8569_0084,3.253117538277626e-07,0.32531175382776256,1.431987177155804,0.004237622560778165,1.1066754233280414,1.2247304925982996,1.1066754233280414,-1.1066754233280414
