reaction_id,name,reversible,dG_reaction,source
R_2AGPA180tipp,2-Acyl-sn-glycero-3-phosphatidate (n-C18:0) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_2AGPA181tipp,2-Acyl-sn-glycero-3-phosphatidate (n-C18:1) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_EX_so4_e,Sulfate exchange,True,0,calculated_from_formation_energies
R_EX_spmd_e,Spermidine exchange,False,0,calculated_from_formation_energies
R_EX_succ_e,Succinate exchange,False,0,calculated_from_formation_energies
R_EX_sucr_e,Sucrose exchange,False,0,calculated_from_formation_energies
R_EX_sulfac_e,Sulfoacetate exchange,False,0,calculated_from_formation_energies
R_2AGPE120tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_2AGPE140tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_EX_tartr__D_e,D-tartrate exchange,False,0,calculated_from_formation_energies
R_2AGPE141tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_EX_5dglcn_e,5-Dehydro-D-gluconate exchange,False,0,calculated_from_formation_energies
R_EX_tartr__L_e,L-tartrate exchange,False,0,calculated_from_formation_energies
R_EX_taur_e,Taurine exchange,False,0,calculated_from_formation_energies
R_EX_tcynt_e,Thiocyanate exchange,False,0,calculated_from_formation_energies
R_2AGPE160tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_EX_5mtr_e,5-Methylthio-D-ribose exchange,False,0,calculated_from_formation_energies
R_EX_thm_e,Thiamin exchange,False,0,calculated_from_formation_energies
R_EX_thr__L_e,L-Threonine exchange,False,0,calculated_from_formation_energies
R_EX_LalaDglu_e,L-alanine-D-glutamate exchange,False,0,calculated_from_formation_energies
R_EX_thrp_e,L-Threonine O-3-phosphate exchange,False,0,calculated_from_formation_energies
R_EX_LalaDgluMdap_e,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate exchange",False,0,calculated_from_formation_energies
R_EX_thym_e,Thymine exchange,False,0,calculated_from_formation_energies
R_EX_thymd_e,Thymidine exchange,False,0,calculated_from_formation_energies
R_EX_LalaDgluMdapDala_e,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine exchange",False,0,calculated_from_formation_energies
R_EX_tma_e,Trimethylamine exchange,False,0,calculated_from_formation_energies
R_EX_tmao_e,Trimethylamine N-oxide exchange,False,0,calculated_from_formation_energies
R_EX_LalaLglu_e,L-alanine-L-glutamate exchange,False,0,calculated_from_formation_energies
R_EX_ac_e,Acetate exchange,False,0,calculated_from_formation_energies
R_EX_acac_e,Acetoacetate exchange,False,0,calculated_from_formation_energies
R_MLDEP1pp,"Murein L,D-endopeptidase (murein3px3p) (periplasm)",False,0,calculated_from_formation_energies
R_EX_acald_e,Acetaldehyde exchange,False,0,calculated_from_formation_energies
R_2AGPE161tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_2AGPE180tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_2AGPE181tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_2AGPEAT120,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C12:0),False,0,calculated_from_formation_energies
R_3NTD4pp,3'-nucleotidase (CMP) (periplasm),False,0,calculated_from_formation_energies
R_EX_acgal_e,N-Acetyl-D-galactosamine exchange,False,0,calculated_from_formation_energies
R_3NTD7pp,3'-nucleotidase (AMP) (periplasm),False,0,calculated_from_formation_energies
R_3NTD9pp,3'-nucleotidase (GMP) (periplasm),False,0,calculated_from_formation_energies
R_2AGPEAT140,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:0),False,0,calculated_from_formation_energies
R_2AGPEAT141,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:1),False,0,calculated_from_formation_energies
R_3OAR100,3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0),True,0,calculated_from_formation_energies
R_2AGPEAT160,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:0),False,0,calculated_from_formation_energies
R_EX_acgal1p_e,N-Acetyl-D-galactosamine 1-phosphate exchange,False,0,calculated_from_formation_energies
R_2AGPEAT161,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:1),False,0,calculated_from_formation_energies
R_2AGPEAT180,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:0),False,0,calculated_from_formation_energies
R_2AGPEAT181,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:1),False,0,calculated_from_formation_energies
R_3OAR120,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),True,0,calculated_from_formation_energies
R_3OAR121,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1),False,0,calculated_from_formation_energies
R_3OAR140,3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),True,0,calculated_from_formation_energies
R_3OAR141,3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:1),False,0,calculated_from_formation_energies
R_2AGPG120tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_3OAR160,3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),True,0,calculated_from_formation_energies
R_2AGPG140tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_EX_acgam_e,N-Acetyl-D-glucosamine exchange,False,0,calculated_from_formation_energies
R_2AGPG141tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_2AGPG160tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_2AGPG161tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_3OAR161,3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:1),False,0,calculated_from_formation_energies
R_3OAR180,3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0),True,0,calculated_from_formation_energies
R_3OAR181,3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:1),False,0,calculated_from_formation_energies
R_3OAR40,3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),True,0,calculated_from_formation_energies
R_3OAR60,3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),True,0,calculated_from_formation_energies
R_3OAR80,3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),True,0,calculated_from_formation_energies
R_3OAS100,3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0),False,0,calculated_from_formation_energies
R_2AGPG180tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_2AGPG181tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) transporter via facilitated diffusion (periplasm),False,0,calculated_from_formation_energies
R_2AGPGAT120,2-acyl-glycerophospho-glycerol acyltransferase (n-C12:0),False,0,calculated_from_formation_energies
R_2AGPGAT140,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:0),False,0,calculated_from_formation_energies
R_2AGPGAT141,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:1),False,0,calculated_from_formation_energies
R_2AGPGAT160,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:0),False,0,calculated_from_formation_energies
R_3OAS120,3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0),False,0,calculated_from_formation_energies
R_3OAS121,3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:1),False,0,calculated_from_formation_energies
R_2AGPGAT161,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1),False,0,calculated_from_formation_energies
R_EX_acgam1p_e,N-Acetyl-D-glucosamine 1-phosphate exchange,False,0,calculated_from_formation_energies
R_2AGPGAT180,2-acyl-glycerophospho-glycerol acyltransferase (n-C18:0),False,0,calculated_from_formation_energies
R_2AGPGAT181,2-acyl-glycerophospho-glycerol acyltransferase (n-C18:1),False,0,calculated_from_formation_energies
R_2DGULRGx,2-Dehydro-L-gulonate reductase to gluconate (NADH),False,0,calculated_from_formation_energies
R_3OAS140,3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0),False,0,calculated_from_formation_energies
R_3OAS141,3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1),False,0,calculated_from_formation_energies
R_3OAS160,3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0),False,0,calculated_from_formation_energies
R_3OAS161,3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:1),False,0,calculated_from_formation_energies
R_2DGULRGy,2-Dehydro-L-gulonate reductase to gluconate (NADPH),False,0,calculated_from_formation_energies
R_2DGULRx,2-dehydro-L-gulonate reductase (NADH),False,0,calculated_from_formation_energies
R_3OAS180,3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0),False,0,calculated_from_formation_energies
R_EX_acmana_e,N-Acetyl-D-mannosamine exchange,False,0,calculated_from_formation_energies
R_3OAS181,3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:1),False,0,calculated_from_formation_energies
R_3OAS60,3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0),False,0,calculated_from_formation_energies
R_3OAS80,3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0),False,0,calculated_from_formation_energies
R_2DGULRy,2-dehydro-L-gulonate reductase (NADPH),False,0,calculated_from_formation_energies
R_2MAHMP,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphatase,False,0,calculated_from_formation_energies
R_3OXCOAT,3-oxoadipyl-CoA thiolase,False,0,calculated_from_formation_energies
R_34dhpactex,Dihydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_3AMACHYD,3-aminoacrylate hydrolase,False,0,calculated_from_formation_energies
R_3AMPtex,3AMP transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_3PEPTabcpp,Tripeptide (LalaDgluMdap) transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_3PEPTtex,LalaDgluMdap (tripeptide) transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_3CMPtex,3CMP transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_EX_acmum_e,N-Acetylmuramate exchange,False,0,calculated_from_formation_energies
R_3GMPtex,3GMP transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_3HAD100,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0),False,0,calculated_from_formation_energies
R_3HAD120,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0),False,0,calculated_from_formation_energies
R_3UMPtex,3UMP transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_42A12BOOXpp,"4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)",False,0,calculated_from_formation_energies
R_4HOXPACDtex,4-hydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_3HAD121,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:1),False,0,calculated_from_formation_energies
R_3HAD140,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:0),False,0,calculated_from_formation_energies
R_4HTHRS,4-Hydroxy-L-threonine synthase,False,0,calculated_from_formation_energies
R_EX_acnam_e,N-Acetylneuraminate exchange,False,0,calculated_from_formation_energies
R_4PCP,"Tetrapeptide L,D-carboxypeptidase",False,0,calculated_from_formation_energies
R_4PCPpp,"Tetrapeptide L,D-carboxypeptidase (periplasm)",False,0,calculated_from_formation_energies
R_3HAD141,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:1),False,0,calculated_from_formation_energies
R_3HAD160,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0),False,0,calculated_from_formation_energies
R_4PEPTabcpp,Tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_EX_acolipa_e,4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A exchange,False,0,calculated_from_formation_energies
R_4PEPTtex,LalaDgluMdapDala (pentapeptide) transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_5DGLCNR,5-dehydro-D-gluconate reductase,True,0,calculated_from_formation_energies
R_5DGLCNt2rpp,"5-Dehydro-D-gluconate transport via proton symport, reversible (periplasm)",True,0,calculated_from_formation_energies
R_5DGLCNtex,5-Dehydro-D-gluconate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_5DOAN,5'-deoxyadenosine nuclosidase,False,0,calculated_from_formation_energies
R_5MTRtex,5-Methylthio-D-ribose transport via proton diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_5MTRtpp,5-Methylthio-D-ribose transport via proton symport (periplasm),False,0,calculated_from_formation_energies
R_3HAD161,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:1),False,0,calculated_from_formation_energies
R_3HAD180,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:0),False,0,calculated_from_formation_energies
R_3HAD181,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:1),False,0,calculated_from_formation_energies
R_3HAD40,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0),False,0,calculated_from_formation_energies
R_3HAD60,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C6:0),False,0,calculated_from_formation_energies
R_3HAD80,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0),False,0,calculated_from_formation_energies
R_3HCINNMH,3-hydroxycinnamate hydroxylase,False,0,calculated_from_formation_energies
R_3HPPPNH,3-(3-hydroxy-phenyl)propionate hydroxylase,False,0,calculated_from_formation_energies
R_3HPPtex,3-hydroxypropionate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_3HPPtpp,3-hydroxypropionate transport via proton symport (periplasm),False,0,calculated_from_formation_energies
R_A5PISO,Arabinose-5-phosphate isomerase,True,0,calculated_from_formation_energies
R_AACPS1,Acyl-[acyl-carrier-protein] synthetase (n-C14:0),False,0,calculated_from_formation_energies
R_AACPS2,Acyl-[acyl-carrier-protein] synthetase  (n-C14:1),False,0,calculated_from_formation_energies
R_AACPS3,Acyl-[acyl-carrier-protein] synthetase  (n-C16:0),False,0,calculated_from_formation_energies
R_3KGK,3-keto-L-gulonate kinase,False,0,calculated_from_formation_energies
R_3NTD2pp,3'-nucleotidase (UMP) (periplasm),False,0,calculated_from_formation_energies
R_AACPS4,Acyl-[acyl-carrier-protein] synthetase  (n-C16:1),False,0,calculated_from_formation_energies
R_EX_acser_e,O-Acetyl-L-serine exchange,False,0,calculated_from_formation_energies
R_AACPS5,Acyl-[acyl-carrier-protein] synthetase  (n-C18:1),False,0,calculated_from_formation_energies
R_EX_ade_e,Adenine exchange,False,0,calculated_from_formation_energies
R_ADK3,Adentylate kinase (GTP),True,0,calculated_from_formation_energies
R_AACPS6,Acyl-[acyl-carrier-protein] synthetase  (n-C18:0),False,0,calculated_from_formation_energies
R_AACPS7,Acyl-[acyl-carrier-protein] synthetase  (n-C12:0),False,0,calculated_from_formation_energies
R_EX_adn_e,Adenosine exchange,False,0,calculated_from_formation_energies
R_AACPS8,Acyl-[acyl-carrier-protein] synthetase  (n-C10:0),False,0,calculated_from_formation_energies
R_AACPS9,Acyl-[acyl-carrier-protein] synthetase  (n-C8:0),False,0,calculated_from_formation_energies
R_AACTOOR,Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing),False,0,calculated_from_formation_energies
R_AADDGT,"DTDP-N-4-acetamido-4,6-dideoxy-D-galactose transferase",False,0,calculated_from_formation_energies
R_ACLS,Acetolactate synthase,False,0,calculated_from_formation_energies
R_ACM6PH,N-acetylmuramate 6-phosphate hydrolase,False,0,calculated_from_formation_energies
R_ACMAMUT,UDP-N-acetyl-D-mannosaminuronic acid transferase,False,0,calculated_from_formation_energies
R_ACMANAptspp,N-acetyl-D-mannosamine transport via PTS  (periplasm),False,0,calculated_from_formation_energies
R_ACMANAtex,N-acetyl-D-mannosamine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_AAMYL,Alpha-amylase,False,0,calculated_from_formation_energies
R_AAMYLpp,Alpha-amylase (periplasm),False,0,calculated_from_formation_energies
R_ADNCYC,Adenylate cyclase,False,0,calculated_from_formation_energies
R_AB6PGH,Arbutin 6-phosphate glucohydrolase,False,0,calculated_from_formation_energies
R_ABTA,4-aminobutyrate transaminase,False,0,calculated_from_formation_energies
R_ABUTD,Aminobutyraldehyde dehydrogenase,False,0,calculated_from_formation_energies
R_ABUTt2pp,4-aminobutyrate transport in via proton symport (periplasm),False,0,calculated_from_formation_energies
R_ABUTtex,4-aminobutyrate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_ACACCT,Acetyl-CoA:acetoacetyl-CoA transferase,False,0,calculated_from_formation_energies
